1781978735	025223	00001	0	time_s_1781978735_id__id_025223_num_00001_.csv	chunk_(two_mics)__id_025223_num_00001__record_0_stero.wav
1781978735	025223	00001	1	time_s_1781978735_id__id_025223_num_00001_.csv	chunk_(two_mics)__id_025223_num_00001__record_1_stero.wav
1781978735	025223	00001	2	time_s_1781978735_id__id_025223_num_00001_.csv	chunk_(two_mics)__id_025223_num_00001__record_2_stero.wav
1781978735	025223	00001	3	time_s_1781978735_id__id_025223_num_00001_.csv	chunk_(two_mics)__id_025223_num_00001__record_3_stero.wav
1781978735	025223	00001	4	time_s_1781978735_id__id_025223_num_00001_.csv	chunk_(two_mics)__id_025223_num_00001__record_4_stero.wav
1781978735	025223	00001	5	time_s_1781978735_id__id_025223_num_00001_.csv	chunk_(two_mics)__id_025223_num_00001__record_5_stero.wav
1781978735	025223	00001	6	time_s_1781978735_id__id_025223_num_00001_.csv	chunk_(two_mics)__id_025223_num_00001__record_6_stero.wav
1781978735	025223	00001	7	time_s_1781978735_id__id_025223_num_00001_.csv	chunk_(two_mics)__id_025223_num_00001__record_7_stero.wav
1781978735	025223	00001	8	time_s_1781978735_id__id_025223_num_00001_.csv	chunk_(two_mics)__id_025223_num_00001__record_8_stero.wav
1781978735	025223	00001	9	time_s_1781978735_id__id_025223_num_00001_.csv	chunk_(two_mics)__id_025223_num_00001__record_9_stero.wav
1781978761	016122	00002	0	time_s_1781978761_id__id_016122_num_00002_.csv	chunk_(two_mics)__id_016122_num_00002__record_0_stero.wav
1781978761	016122	00002	1	time_s_1781978761_id__id_016122_num_00002_.csv	chunk_(two_mics)__id_016122_num_00002__record_1_stero.wav
1781978761	016122	00002	2	time_s_1781978761_id__id_016122_num_00002_.csv	chunk_(two_mics)__id_016122_num_00002__record_2_stero.wav
1781978761	016122	00002	3	time_s_1781978761_id__id_016122_num_00002_.csv	chunk_(two_mics)__id_016122_num_00002__record_3_stero.wav
1781978761	016122	00002	4	time_s_1781978761_id__id_016122_num_00002_.csv	chunk_(two_mics)__id_016122_num_00002__record_4_stero.wav
1781978761	016122	00002	5	time_s_1781978761_id__id_016122_num_00002_.csv	chunk_(two_mics)__id_016122_num_00002__record_5_stero.wav
1781978761	016122	00002	6	time_s_1781978761_id__id_016122_num_00002_.csv	chunk_(two_mics)__id_016122_num_00002__record_6_stero.wav
1781978761	016122	00002	7	time_s_1781978761_id__id_016122_num_00002_.csv	chunk_(two_mics)__id_016122_num_00002__record_7_stero.wav
1781978761	016122	00002	8	time_s_1781978761_id__id_016122_num_00002_.csv	chunk_(two_mics)__id_016122_num_00002__record_8_stero.wav
1781978761	016122	00002	9	time_s_1781978761_id__id_016122_num_00002_.csv	chunk_(two_mics)__id_016122_num_00002__record_9_stero.wav
1781978811	010915	00004	0	time_s_1781978811_id__id_010915_num_00004_.csv	chunk_(two_mics)__id_010915_num_00004__record_0_stero.wav
1781978811	010915	00004	1	time_s_1781978811_id__id_010915_num_00004_.csv	chunk_(two_mics)__id_010915_num_00004__record_1_stero.wav
1781978811	010915	00004	2	time_s_1781978811_id__id_010915_num_00004_.csv	chunk_(two_mics)__id_010915_num_00004__record_2_stero.wav
1781978811	010915	00004	3	time_s_1781978811_id__id_010915_num_00004_.csv	chunk_(two_mics)__id_010915_num_00004__record_3_stero.wav
1781978811	010915	00004	4	time_s_1781978811_id__id_010915_num_00004_.csv	chunk_(two_mics)__id_010915_num_00004__record_4_stero.wav
1781978811	010915	00004	5	time_s_1781978811_id__id_010915_num_00004_.csv	chunk_(two_mics)__id_010915_num_00004__record_5_stero.wav
1781978811	010915	00004	6	time_s_1781978811_id__id_010915_num_00004_.csv	chunk_(two_mics)__id_010915_num_00004__record_6_stero.wav
1781978811	010915	00004	7	time_s_1781978811_id__id_010915_num_00004_.csv	chunk_(two_mics)__id_010915_num_00004__record_7_stero.wav
1781978811	010915	00004	8	time_s_1781978811_id__id_010915_num_00004_.csv	chunk_(two_mics)__id_010915_num_00004__record_8_stero.wav
1781978811	010915	00004	9	time_s_1781978811_id__id_010915_num_00004_.csv	chunk_(two_mics)__id_010915_num_00004__record_9_stero.wav
1781978840	011658	00005	0	time_s_1781978840_id__id_011658_num_00005_.csv	chunk_(two_mics)__id_011658_num_00005__record_0_stero.wav
1781978840	011658	00005	1	time_s_1781978840_id__id_011658_num_00005_.csv	chunk_(two_mics)__id_011658_num_00005__record_1_stero.wav
1781978840	011658	00005	2	time_s_1781978840_id__id_011658_num_00005_.csv	chunk_(two_mics)__id_011658_num_00005__record_2_stero.wav
1781978840	011658	00005	3	time_s_1781978840_id__id_011658_num_00005_.csv	chunk_(two_mics)__id_011658_num_00005__record_3_stero.wav
1781978840	011658	00005	4	time_s_1781978840_id__id_011658_num_00005_.csv	chunk_(two_mics)__id_011658_num_00005__record_4_stero.wav
1781978840	011658	00005	5	time_s_1781978840_id__id_011658_num_00005_.csv	chunk_(two_mics)__id_011658_num_00005__record_5_stero.wav
1781978840	011658	00005	6	time_s_1781978840_id__id_011658_num_00005_.csv	chunk_(two_mics)__id_011658_num_00005__record_6_stero.wav
1781978840	011658	00005	7	time_s_1781978840_id__id_011658_num_00005_.csv	chunk_(two_mics)__id_011658_num_00005__record_7_stero.wav
1781978840	011658	00005	8	time_s_1781978840_id__id_011658_num_00005_.csv	chunk_(two_mics)__id_011658_num_00005__record_8_stero.wav
1781978840	011658	00005	9	time_s_1781978840_id__id_011658_num_00005_.csv	chunk_(two_mics)__id_011658_num_00005__record_9_stero.wav
1781978866	019487	00006	0	time_s_1781978866_id__id_019487_num_00006_.csv	chunk_(two_mics)__id_019487_num_00006__record_0_stero.wav
1781978866	019487	00006	1	time_s_1781978866_id__id_019487_num_00006_.csv	chunk_(two_mics)__id_019487_num_00006__record_1_stero.wav
1781978866	019487	00006	2	time_s_1781978866_id__id_019487_num_00006_.csv	chunk_(two_mics)__id_019487_num_00006__record_2_stero.wav
1781978866	019487	00006	3	time_s_1781978866_id__id_019487_num_00006_.csv	chunk_(two_mics)__id_019487_num_00006__record_3_stero.wav
1781978866	019487	00006	4	time_s_1781978866_id__id_019487_num_00006_.csv	chunk_(two_mics)__id_019487_num_00006__record_4_stero.wav
1781978866	019487	00006	5	time_s_1781978866_id__id_019487_num_00006_.csv	chunk_(two_mics)__id_019487_num_00006__record_5_stero.wav
1781978866	019487	00006	6	time_s_1781978866_id__id_019487_num_00006_.csv	chunk_(two_mics)__id_019487_num_00006__record_6_stero.wav
1781978866	019487	00006	7	time_s_1781978866_id__id_019487_num_00006_.csv	chunk_(two_mics)__id_019487_num_00006__record_7_stero.wav
1781978866	019487	00006	8	time_s_1781978866_id__id_019487_num_00006_.csv	chunk_(two_mics)__id_019487_num_00006__record_8_stero.wav
1781978866	019487	00006	9	time_s_1781978866_id__id_019487_num_00006_.csv	chunk_(two_mics)__id_019487_num_00006__record_9_stero.wav
1781978894	025057	00007	0	time_s_1781978894_id__id_025057_num_00007_.csv	chunk_(two_mics)__id_025057_num_00007__record_0_stero.wav
1781978894	025057	00007	1	time_s_1781978894_id__id_025057_num_00007_.csv	chunk_(two_mics)__id_025057_num_00007__record_1_stero.wav
1781978894	025057	00007	2	time_s_1781978894_id__id_025057_num_00007_.csv	chunk_(two_mics)__id_025057_num_00007__record_2_stero.wav
1781978894	025057	00007	3	time_s_1781978894_id__id_025057_num_00007_.csv	chunk_(two_mics)__id_025057_num_00007__record_3_stero.wav
1781978894	025057	00007	4	time_s_1781978894_id__id_025057_num_00007_.csv	chunk_(two_mics)__id_025057_num_00007__record_4_stero.wav
1781978894	025057	00007	5	time_s_1781978894_id__id_025057_num_00007_.csv	chunk_(two_mics)__id_025057_num_00007__record_5_stero.wav
1781978894	025057	00007	6	time_s_1781978894_id__id_025057_num_00007_.csv	chunk_(two_mics)__id_025057_num_00007__record_6_stero.wav
1781978894	025057	00007	7	time_s_1781978894_id__id_025057_num_00007_.csv	chunk_(two_mics)__id_025057_num_00007__record_7_stero.wav
1781978894	025057	00007	8	time_s_1781978894_id__id_025057_num_00007_.csv	chunk_(two_mics)__id_025057_num_00007__record_8_stero.wav
1781978894	025057	00007	9	time_s_1781978894_id__id_025057_num_00007_.csv	chunk_(two_mics)__id_025057_num_00007__record_9_stero.wav
1781978921	027631	00008	0	time_s_1781978921_id__id_027631_num_00008_.csv	chunk_(two_mics)__id_027631_num_00008__record_0_stero.wav
1781978921	027631	00008	1	time_s_1781978921_id__id_027631_num_00008_.csv	chunk_(two_mics)__id_027631_num_00008__record_1_stero.wav
