1779726774	030430	00001	0	time_s_1779726774_id__id_030430_num_00001_.csv	chunk_(two_mics)__id_030430_num_00001__record_0_stero.wav
1779726774	030430	00001	1	time_s_1779726774_id__id_030430_num_00001_.csv	chunk_(two_mics)__id_030430_num_00001__record_1_stero.wav
1779726774	030430	00001	2	time_s_1779726774_id__id_030430_num_00001_.csv	chunk_(two_mics)__id_030430_num_00001__record_2_stero.wav
1779726774	030430	00001	3	time_s_1779726774_id__id_030430_num_00001_.csv	chunk_(two_mics)__id_030430_num_00001__record_3_stero.wav
1779726774	030430	00001	4	time_s_1779726774_id__id_030430_num_00001_.csv	chunk_(two_mics)__id_030430_num_00001__record_4_stero.wav
1779726774	030430	00001	5	time_s_1779726774_id__id_030430_num_00001_.csv	chunk_(two_mics)__id_030430_num_00001__record_5_stero.wav
1779726774	030430	00001	6	time_s_1779726774_id__id_030430_num_00001_.csv	chunk_(two_mics)__id_030430_num_00001__record_6_stero.wav
1779726774	030430	00001	7	time_s_1779726774_id__id_030430_num_00001_.csv	chunk_(two_mics)__id_030430_num_00001__record_7_stero.wav
1779726774	030430	00001	8	time_s_1779726774_id__id_030430_num_00001_.csv	chunk_(two_mics)__id_030430_num_00001__record_8_stero.wav
1779726774	030430	00001	9	time_s_1779726774_id__id_030430_num_00001_.csv	chunk_(two_mics)__id_030430_num_00001__record_9_stero.wav
1779726803	024562	00002	0	time_s_1779726803_id__id_024562_num_00002_.csv	chunk_(two_mics)__id_024562_num_00002__record_0_stero.wav
1779726803	024562	00002	1	time_s_1779726803_id__id_024562_num_00002_.csv	chunk_(two_mics)__id_024562_num_00002__record_1_stero.wav
1779726803	024562	00002	2	time_s_1779726803_id__id_024562_num_00002_.csv	chunk_(two_mics)__id_024562_num_00002__record_2_stero.wav
1779726803	024562	00002	3	time_s_1779726803_id__id_024562_num_00002_.csv	chunk_(two_mics)__id_024562_num_00002__record_3_stero.wav
1779726803	024562	00002	4	time_s_1779726803_id__id_024562_num_00002_.csv	chunk_(two_mics)__id_024562_num_00002__record_4_stero.wav
1779726803	024562	00002	5	time_s_1779726803_id__id_024562_num_00002_.csv	chunk_(two_mics)__id_024562_num_00002__record_5_stero.wav
1779726803	024562	00002	6	time_s_1779726803_id__id_024562_num_00002_.csv	chunk_(two_mics)__id_024562_num_00002__record_6_stero.wav
1779726803	024562	00002	7	time_s_1779726803_id__id_024562_num_00002_.csv	chunk_(two_mics)__id_024562_num_00002__record_7_stero.wav
1779726803	024562	00002	8	time_s_1779726803_id__id_024562_num_00002_.csv	chunk_(two_mics)__id_024562_num_00002__record_8_stero.wav
