1779899867	011383	00001	0	time_s_1779899867_id__id_011383_num_00001_.csv	chunk_(two_mics)__id_011383_num_00001__record_0_stero.wav
1779899867	011383	00001	1	time_s_1779899867_id__id_011383_num_00001_.csv	chunk_(two_mics)__id_011383_num_00001__record_1_stero.wav
1779899867	011383	00001	2	time_s_1779899867_id__id_011383_num_00001_.csv	chunk_(two_mics)__id_011383_num_00001__record_2_stero.wav
1779899867	011383	00001	3	time_s_1779899867_id__id_011383_num_00001_.csv	chunk_(two_mics)__id_011383_num_00001__record_3_stero.wav
1779899867	011383	00001	4	time_s_1779899867_id__id_011383_num_00001_.csv	chunk_(two_mics)__id_011383_num_00001__record_4_stero.wav
1779899867	011383	00001	5	time_s_1779899867_id__id_011383_num_00001_.csv	chunk_(two_mics)__id_011383_num_00001__record_5_stero.wav
1779899867	011383	00001	6	time_s_1779899867_id__id_011383_num_00001_.csv	chunk_(two_mics)__id_011383_num_00001__record_6_stero.wav
1779899867	011383	00001	7	time_s_1779899867_id__id_011383_num_00001_.csv	chunk_(two_mics)__id_011383_num_00001__record_7_stero.wav
1779899867	011383	00001	8	time_s_1779899867_id__id_011383_num_00001_.csv	chunk_(two_mics)__id_011383_num_00001__record_8_stero.wav
1779899867	011383	00001	9	time_s_1779899867_id__id_011383_num_00001_.csv	chunk_(two_mics)__id_011383_num_00001__record_9_stero.wav
1779899893	019219	00002	0	time_s_1779899893_id__id_019219_num_00002_.csv	chunk_(two_mics)__id_019219_num_00002__record_0_stero.wav
1779899893	019219	00002	1	time_s_1779899893_id__id_019219_num_00002_.csv	chunk_(two_mics)__id_019219_num_00002__record_1_stero.wav
1779899893	019219	00002	2	time_s_1779899893_id__id_019219_num_00002_.csv	chunk_(two_mics)__id_019219_num_00002__record_2_stero.wav
1779899893	019219	00002	3	time_s_1779899893_id__id_019219_num_00002_.csv	chunk_(two_mics)__id_019219_num_00002__record_3_stero.wav
1779899893	019219	00002	4	time_s_1779899893_id__id_019219_num_00002_.csv	chunk_(two_mics)__id_019219_num_00002__record_4_stero.wav
1779899893	019219	00002	5	time_s_1779899893_id__id_019219_num_00002_.csv	chunk_(two_mics)__id_019219_num_00002__record_5_stero.wav
1779899893	019219	00002	6	time_s_1779899893_id__id_019219_num_00002_.csv	chunk_(two_mics)__id_019219_num_00002__record_6_stero.wav
1779899893	019219	00002	7	time_s_1779899893_id__id_019219_num_00002_.csv	chunk_(two_mics)__id_019219_num_00002__record_7_stero.wav
1779899893	019219	00002	8	time_s_1779899893_id__id_019219_num_00002_.csv	chunk_(two_mics)__id_019219_num_00002__record_8_stero.wav
1779899893	019219	00002	9	time_s_1779899893_id__id_019219_num_00002_.csv	chunk_(two_mics)__id_019219_num_00002__record_9_stero.wav
1779899916	032082	00003	0	time_s_1779899916_id__id_032082_num_00003_.csv	chunk_(two_mics)__id_032082_num_00003__record_0_stero.wav
1779899916	032082	00003	1	time_s_1779899916_id__id_032082_num_00003_.csv	chunk_(two_mics)__id_032082_num_00003__record_1_stero.wav
1779899916	032082	00003	2	time_s_1779899916_id__id_032082_num_00003_.csv	chunk_(two_mics)__id_032082_num_00003__record_2_stero.wav
